audio_path	language	perturbation	severity	reference	hypothesis	latency_s
data/processed/fleurs_perturbed/ar_005__clipping_clip0.7.wav	ar	clipping	0.7	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	1.8011444169999322
data/processed/fleurs_perturbed/ar_005__clipping_clip0.5.wav	ar	clipping	0.5	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	1.7832075849999
data/processed/fleurs_perturbed/ar_005__clipping_clip0.3.wav	ar	clipping	0.3	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	2.2000008570000773
data/processed/fleurs_perturbed/ar_005__speed_spd0.9.wav	ar	speed	0.9	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقصام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت تأخر من الليل	2.025586457000145
data/processed/fleurs_perturbed/ar_005__speed_spd1.0.wav	ar	speed	1.0	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	1.7932427299999745
data/processed/fleurs_perturbed/ar_005__speed_spd1.1.wav	ar	speed	1.1	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه عالرومي من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقصى من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت كأخر من الجيل	1.8399930409998435
data/processed/fleurs_perturbed/ar_006__white_noise_snr5.wav	ar	white_noise	5.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى بقرب الفرة المتمرجزين في الوسط تاشين تينجلخار ورهول برافيد بيبا معقام شراك أكثرات الفريق مائة ملقات	1.492702945000019
data/processed/fleurs_perturbed/ar_006__white_noise_snr10.wav	ar	white_noise	10.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضعرب الفرن المتمركزين في الوسط ساشين تيندوالكار وراهول درافير جيداً وأقام شراك أكثرات الفريق 100 نقطة	1.4497443130001102
data/processed/fleurs_perturbed/ar_006__white_noise_snr15.wav	ar	white_noise	15.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعرب الفورى المتمركزين في الوسط فاشين تيندو القار وراهول درافيد جيدا مؤقام شراكة اكسبت الفريق 100 نقطة	1.4720930410001074
data/processed/fleurs_perturbed/ar_006__reverb_room0.1.wav	ar	reverb	0.1	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعرب الكرة المتمركزين في الوسط ساشين تيندو الكار وراهول درافيد جيدا مع قام شراكة اكساوات الفريق 100 نقطة	1.940554824999936
data/processed/fleurs_perturbed/ar_006__reverb_room0.3.wav	ar	reverb	0.3	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعيب الكرة المتمكزين في الوسط ساشين تيندو الكار ورهول درافيد جيدا مع قام شراك اكثر الفريق 100 نقطة	1.719075612999859
data/processed/fleurs_perturbed/ar_006__reverb_room0.5.wav	ar	reverb	0.5	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعوبة الكرة المتمتزين في الوسط سيشين تيندو الكار ورهول درافيد جديدا مع قوة شراكة اكساك الفريق مائة نقطة	1.531235443000014
data/processed/fleurs_perturbed/ar_006__clipping_clip0.7.wav	ar	clipping	0.7	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعرب الكرة المتمركزين في الوسط ساشين تندو الكار وراهول درافيد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	1.3777128360000006
data/processed/fleurs_perturbed/ar_006__clipping_clip0.5.wav	ar	clipping	0.5	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعرب الكرة المتمركزين في الوسط ساشين تندو الكار وراهول درافيد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	1.3817583199997898
data/processed/fleurs_perturbed/ar_006__clipping_clip0.3.wav	ar	clipping	0.3	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعرب الكرة المتمركزين في الوسط ساشين تندو الكار وراهول درافيد جيدا وأقام شراكة أكسبة للفريق 100 نقطة	1.389038690999996
data/processed/fleurs_perturbed/ar_006__speed_spd0.9.wav	ar	speed	0.9	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 الدخل بالكرة المتمكزين في الوسط ساشين تندل كار ورهول درافيت جيدا مع قوما شركة أكثر الفريق بمئة نقطة	1.4162421999999424
data/processed/fleurs_perturbed/ar_006__speed_spd1.0.wav	ar	speed	1.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعرب الكرة المتمركزين في الوسط ساشين تندو الكار وراهول درافيد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	1.4514418139999634
data/processed/fleurs_perturbed/ar_006__speed_spd1.1.wav	ar	speed	1.1	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 هذا ضرب الكرة المتمتزين في الوسط سيشين تيندو الكار ورهول درافين يجيدا معقارنا شراك عكسرة الفريق 100 نقطة	1.647232970999994
