audio_path	language	perturbation	severity	reference	hypothesis	latency_s
data/processed/fleurs_perturbed/ar_005__clipping_clip0.5.wav	ar	clipping	0.5	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	2.781966089999969
data/processed/fleurs_perturbed/ar_005__clipping_clip0.3.wav	ar	clipping	0.3	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	2.729107358999954
data/processed/fleurs_perturbed/ar_005__speed_spd0.9.wav	ar	speed	0.9	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	2.4265948040001604
data/processed/fleurs_perturbed/ar_005__speed_spd1.0.wav	ar	speed	1.0	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	2.3781813230000353
data/processed/fleurs_perturbed/ar_005__speed_spd1.1.wav	ar	speed	1.1	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئاسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متآخر من الجاية	2.428170031000036
data/processed/fleurs_perturbed/ar_006__white_noise_snr5.wav	ar	white_noise	5.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضاربة الكرة من تمركزين في الوسط فاشين كينجلقار وراهول درافر جيداً وأقام شراكة أجساد الفريق مئة ملقاً	2.419018235000067
data/processed/fleurs_perturbed/ar_006__white_noise_snr10.wav	ar	white_noise	10.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تندلقار وراهول درافد جيدا وأقام شراك أجساد الفريق 100 نقطة	2.207605500999989
data/processed/fleurs_perturbed/ar_006__white_noise_snr15.wav	ar	white_noise	15.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تندلكار وراهولد رافد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	1.8816296510001393
data/processed/fleurs_perturbed/ar_006__reverb_room0.1.wav	ar	reverb	0.1	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تندلكار وراهولد رافد جيدا وأقام شراكة أكساوة للفريق 100 نقطة	1.966317194000112
data/processed/fleurs_perturbed/ar_006__reverb_room0.3.wav	ar	reverb	0.3	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضربة الكرة المتمركزين في الوسط ساشين تندلقار وراهولد رافد جيدا ما قام شراكة أجساد الفريق 100 نقطة	1.8688168500000302
data/processed/fleurs_perturbed/ar_006__reverb_room0.5.wav	ar	reverb	0.5	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضربة الكرة المتمركزين في الوسط ساشين تندلكار وراهولد رافد جيدا وأقام شراكة أكساوة للطريق 100 نقطة	1.9839064039999812
data/processed/fleurs_perturbed/ar_006__clipping_clip0.7.wav	ar	clipping	0.7	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تندولكار وراهولد رافد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	2.237810295999907
data/processed/fleurs_perturbed/ar_006__clipping_clip0.5.wav	ar	clipping	0.5	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تندولكار وراهولد رافد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	2.2463438159998077
data/processed/fleurs_perturbed/ar_006__clipping_clip0.3.wav	ar	clipping	0.3	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تندولكار وراهولد رافد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	2.010642856000004
data/processed/fleurs_perturbed/ar_006__speed_spd0.9.wav	ar	speed	0.9	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تيندو الكار وراهول درافت جيدا ما قام شراكة أكساد للطريق 100 نقطة	1.8953454539998802
data/processed/fleurs_perturbed/ar_006__speed_spd1.0.wav	ar	speed	1.0	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضارب الكرة المتمركزين في الوسط ساشين تندولكار وراهولد رافد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	1.8833507370000007
data/processed/fleurs_perturbed/ar_006__speed_spd1.1.wav	ar	speed	1.1	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 أدى ضرب الكرة المتمركزين في الوسط ساشين تيندو الكار وراهولد رافد جيداً مع قام شراكة أكسابة الفريق 100 نقطة	1.9302295219999905
data/processed/fleurs_perturbed/ar_007__white_noise_snr5.wav	ar	white_noise	5.0	ومنذ عام 1988 توجّب أن تكون صناديق الاقتراع شفافة بحيث يمكن للناخبين والمراقبين أن يتأكدوا من عدم وجود مغلفات في بداية التصويت وأنه لا يتم إضافة مغلفات إلا مغلفات الناخبين المسجلين والمصرّح لهم حسب الأصول والمفوضين	 منذ عام 1988 توجب أن تكون صناديق الاقتراع شكافة لحيث يمكن للناس والمراقبين أن يتأكدوا من عدم وجود مغلفات في بداية التصوير وأنه لا يتم إضافة مغلفات إلا مغلفات الناس بين المسجلين والمصرح لهم حسب الأصول والمفوضين	4.196686822999936
